ASIN	标题	标题(翻译)	内容	内容(翻译)	VP评论	Vine Voice评论	型号	星级	赞同数	图片数量	图片地址	是否有视频	视频地址	评论链接	评论人	头像地址	所属国家	评论人主页	红人计划链接	评论时间
B0CRK7RJ5M	Honestly love it	老实说	"I will say I have decent know how and can be crafty. While the directions are not perfect and sometimes its good to look ahead a few steps to double check how it matches up later. It does in fact all fit together correctly. In my case at least.
For me it's perfect, the height and size of desk make it very spacious and comfortable. It's fairly sturdy so long as your good will your l wrenches. Though at a couple times I found it grueling, getting half rotations and reseting the wrench back to fully tighten it in the corner sockets.
My only issue of it all truly was how the directions made me feel unsure at times which way im suppoped to be looking at the piece im holding. And 2 different sets of pieces were miss numbered(just swapped them around in the build). Though I infact had all the pieces I needed.
Solo build in about 5 hours for both pieces. Arrived separate days so 2 separate build days combined. If you attempt this solo have something with adjustable height for balancing/leveling of bars and boards. It'll be handy."	"我会说我很体面知道如何和狡猾。虽然这些方向并不完美，有时可以向前看几个步骤以仔细检查以后的匹配方式。实际上，它确实正确地融合在一起。至少在我的情况下。
对我来说，这是完美的，桌子的高度和尺寸使其非常宽敞舒适。只要您的善意，它的努力就相当坚固。虽然几次我发现它很艰难，但要进行半轮旋转并重置扳手以将其完全拧紧在角落插座上。
我唯一的问题确实是指示如何使我有时不确定以哪种方式看着我所持有的作品。错过了两套不同的碎片（在构建中换成了它们）。尽管我实际上有我需要的所有作品。
独奏在大约5个小时内为两件作品建造。到达分开的天数，因此共有2个单独的构建天。如果您尝试此独奏，则具有可调节高度的某些东西，以平衡/平衡条形和板。这将是方便的。"	Y		Color: Grey	5	2	5.0	"https://m.media-amazon.com/images/I/6119gpIKStL._SY200.jpg
https://m.media-amazon.com/images/I/61IbL-f5j8L._SY200.jpg
https://m.media-amazon.com/images/I/61PD21-vRdL._SY200.jpg
https://m.media-amazon.com/images/I/61ZUGPFAILL._SY200.jpg
https://m.media-amazon.com/images/I/61t-hLoCAEL._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R3V33IMQ9CIFY5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Jbhedgecoth	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEONY4R2RDKYBCFAKMMUINVK5WTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-05-17
B0CS9KGS3J	Horrible to Assemble	组装可怕	I’ve assembled many desks and random pieces of furniture, and this is by far the worst.  Poor setup, poor “directions” if you can even call them that. And terrible manufacturing.  Majority of the predrilled holes don’t line up with what they’re supposed to.  If I hadn’t already started setting this up I would 100% return.	我已经组装了许多桌子和随机的家具，这是迄今为止最糟糕的。设置不佳，如果您甚至可以称呼它们，则“指示”不良。和可怕的制造业。大多数售货机的孔与他们应该的内容不一致。如果我尚未开始设置这个，我将100％返回。	Y		Color: Rustic Brown	2	2					https://www.amazon.com/gp/customer-reviews/R2KRM3MZX6YD9A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Amazon Customer	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGXK3GA6DR5KUXDDC6CS2CQKPAZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-05-09
B0CS9KGS3J	Missing components	缺少组件	Box arrived. Found major part missing. Made multiple calls over 3 weeks to Tribesigns customer support. They were repeatedly USELESS and completely inept at resolving the issue.  Will not buy from this manufacturer again.  Gave them one star rating because Amazon doesnt go any lower than that.	盒子到了。发现主要部分缺失。在部落客户支持中，有3周的时间拨打了多次电话。他们一再无用，完全无能为力解决这个问题。不会再从该制造商那里购买。给他们一个星级评分，因为亚马逊的速度不高。	Y		Color: Rustic Brown	1	3					https://www.amazon.com/gp/customer-reviews/R23TCHSWK62E1X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Bill	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHLYUFWPLLSJDYI5E2UBREUSLNGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-05-03
B0CRK7RJ5M	Incorrect parts, holes drilled wrong, errors and inaccurate pics in the manual.	手册中的不正确零件，孔错误，错误和不正确的照片。	"Just terrible.  The manual uses pictures that don't correspond to some of the parts.  Some of the pre-drilled holes are oriented the wrong way (response from manufacturer: ""You should be able to re-drill them yourself if you line them up"").  I also received feet that don't line up with the pre-drilled holes and are labeled as a different piece than what the manual states.  Just a total bomb all around."	只是可怕。该手册使用与某些零件相对应的图片。一些预钻孔以错误的方式定向（制造商的响应：“如果将它们排队，您应该可以自己重新挖掘”）。我还收到了与预钻孔相一致的脚，并被标记为与手动陈述不同的作品。只有一枚炸弹到处都是。			Color: Grey	1	2	3.0	"https://m.media-amazon.com/images/I/71-x4cBmPbL._SY200.jpg
https://m.media-amazon.com/images/I/81-8ChmIYOL._SY200.jpg
https://m.media-amazon.com/images/I/81tihxvnXAL._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R1E8MGJ11LFGB4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	C. S.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AEOCU6JGRB2JEGQ6IKUJ46XYETSA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-04-23
B0CRK7RJ5M	Good desk	好办公桌	"The desk is a little bit difficult to do. Especially when it comes time to do the drawers. The only thing that did not line up with me was the holes for the 5 bottom legs. Besides that everything else did.

The instructions get a little wonky towards that last 4 steps. But besides that the desk came out looking great."	"桌子有点困难。特别是当需要做抽屉的时候。唯一与我一致的是5个底腿的孔。除此之外，其他一切都做了。

这些说明对最后4个步骤有些奇怪。但是除此之外，桌子外观很棒。"	Y		Color: Grey	4	3					https://www.amazon.com/gp/customer-reviews/R18B3GVGAZ75I2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Camry	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AESTA5GRWOWSQJGDDGVYLES3MZXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-04-18
B0CS9KGS3J	Decent for a cheaper desk	较便宜的桌子	This desk is okay, looks nice but cheaply made and wobbly	这张桌子还可以，看起来不错，但廉价制作和摇摆	Y		Color: Rustic Brown	3	0					https://www.amazon.com/gp/customer-reviews/R13JVZFT5A4IDU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Samantha	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHI7E3PY5ALI2VQXTDWEXMWK5GKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-04-16
B0CS9KGS3J	Sturdy	结实的	I purchased this desk but unfortunately broke the file cabinet piece.. it was 100% my fault and there just wasn’t any fixing it. That being said, there was no replacement piece I could find, but I ended up purchasing 2 printer stands to replace, they work well with some clear organizer storage boxes and drawers	我购买了这张桌子，但不幸的是打破了文件柜。话虽这么说，但我找不到替换作品，但是我最终购买了2个打印机架以替换，它们可以很好地与一些清晰的组织者储物盒和抽屉一起使用	Y		Color: Rustic Brown	5	2					https://www.amazon.com/gp/customer-reviews/R3N8165YDT7LBR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Melissa A. Carnahan	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AE2URSRG3G2EVYAAARNYCHCISDKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-04-14
B0CRK7RJ5M	Nice Desk	漂亮的桌子	I've had this desk for a few months now and I'm very happy with my purchase. Great delivery with no damage. Assembly was slowed by weak instructions but a little patience was all it took. I love how the desk looks and, for the price, the materials are good. Nice and solid. It should last a very long time under normal usage. Friends have commented on how nice it looks. I think your be happy with this desk.	我已经有几个月了，我对购买感到非常满意。很好的交付没有损坏。大会的指示减慢了，但只需要一点耐心。我喜欢桌子的外观，而且价格是好的。友善。在正常使用下，它应该持续很长时间。朋友已经评论了它的外观。我认为您对这张桌子感到满意。	Y		Color: Grey	5	0					https://www.amazon.com/gp/customer-reviews/R2PKZV89R96D5J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	C. A. Nichols	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGCMIARXR5KDANJJCZWCWMOMDV6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-03-29
B0CS9KGS3J	A bit of a pain to assemble but well worth it	组装有点痛苦，但值得	"This desk took me about 4-5 hours to assemble by myself. If it was two people assembling I could definitely see that time reduced to about 3 hours.

Quality wise, this is still made out of particle board or something similar, but it is very dense and much more durable than the stuff you get buying the $100-$200 range desks. I was dragging this around, flipping it over, etc and it wasn't being damaged at all.

There's a ton of well utilized space and my computer tucks in really well in the bottom corner. I also love that it's really deep and I can put my monitor really far away.

The only thing I would say needs improvement are the instructions. They can be really unclear at times what orientation something needs to be, and I had to undo stuff and rebuild it flipped the other way about 5 times. Make sure you look at the tiny diagrams well to see how it's positioned!"	"这张桌子花了我大约4-5个小时的时间来我自己组装。如果是两个人组装，我肯定可以看到时间减少到大约3个小时。

优质明智的是，这仍然是由夹板或类似的东西制成的，但是它非常稠密且比您购买的100- $ 200范围桌面的东西要耐用得多。我在拖动它，将其翻转过来，等等，它根本没有受到损坏。

有很多利用良好的空间，我的计算机在底角非常好。我也喜欢它真的很深，我可以将显示器真的远离。

我唯一会说需要改进的是说明。他们有时真的不清楚，需要什么方向，我不得不撤消东西并重建它的相反方式大约5次。确保您可以很好地查看小图，以查看其位置的位置！"	Y		Color: Rustic Brown	5	5	1.0	https://m.media-amazon.com/images/I/71cX59KomJL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/R1G2SZI803L8N7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Van N.	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AFEL3353WQVEFXWBVZRAYTDH5MMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-03-03
B0CS9KGS3J	Missing pieces and has broken pieces as well	缺少碎片，也有破碎的碎片	Missing pieces and has broken part, can’t put together.	缺少碎片，碎片碎片，无法放在一起。	Y		Color: Rustic Brown	1	2	2.0	"https://m.media-amazon.com/images/I/71Na+rK4nVL._SY200.jpg
https://m.media-amazon.com/images/I/71urumm4M-L._SY200.jpg"			https://www.amazon.com/gp/customer-reviews/R1YMNCIMLQUD3H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Amazon Customer	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGCAJOR2ZGGYFW35FH7A7GXZ37DA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-28
B0CS9KGS3J	Okay	好的	Purchase arrived on time. Actual assembled desk drawers not as depicted as shown. All of the Pre-Drilled holes in short end section completely out of alignment. Item made of MDF and not very strong so don't over tighten the desktop mounting screws.	购买准时到达。实际组装的桌面抽屉不像所示。短端部分中的所有预钻孔完全不在对齐中。由MDF制成的项目，不是很强，因此不要过度拧紧桌面安装螺钉。	Y		Color: Rustic Brown	3	0					https://www.amazon.com/gp/customer-reviews/R1DSR7WQWYP6U3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	CLEM	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/e7e010ff-35b5-4f52-8999-88e5427be941._CR101,0,297,297_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AEYRIGD7IUNB2Q45MA33O2CN7MTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-26
B0CS2WW8N4	Nice but difficult to assemble	不错但很难组装	It took us 6 hours to assemble it, the drawers are difficult and at the end they didn’t roll properly enough. We had to figure it out a way to make it work.	我们花了6个小时的时间来组装它，抽屉很困难，最后它们的滚动不够正确。我们必须弄清楚它使它起作用。	Y		Color: White	3	1					https://www.amazon.com/gp/customer-reviews/R1DFQQDJQKQY3K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Alessandra	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGN3YHYPIGCW4WQ367D5QQFN5PEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-02-15
	Instructions were written wrong	说明错误	They mixed up the screws in the instructions and I ended up breaking through one of the panels. I should have used a short screw instead of the long one as written.	他们在说明中混合了螺丝，我最终通过其中一个面板破裂。我应该用短螺钉而不是书面的长螺钉。	Y			3	0					https://www.amazon.com/gp/customer-reviews/R27X82V5XY6KCB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	Ariel	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AHYGASSMLN54YBOZ6UOODLCE5UFA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-01-29
B0CS2WW8N4	Great size.	尺寸很大。	"Overall.  Great desk.  I recommend.

Assembling the desk was much easier than the cabinet.  Please make sure you’re patient.  When assembling the desk I’d recommend you not tighten the table top pieces until you’ve placed all 4 tops.  T this will allow you to align the top nice and evenly.  Once all pieces are placed then tighten the screws.

The table top is engineered so don’t over tightened the screws to the top.

Also once your desk is built do not try to lift it with the wood.  Make sure when you move the desk, lift with the metal base or the screw would strip off the wood. “See video”"	"全面的。很棒的桌子。我建议。

组装桌子比机柜容易得多。请确保您有耐心。组装桌子时，我建议您在放置所有4个上衣之前不要拧紧桌面碎片。 t这将使您可以将顶部对齐，均匀均匀。放置所有碎片后，然后拧紧螺钉。

桌面是经过设计的，因此不要将螺丝拧到顶部。

同样，一旦建造了桌子，就不会尝试用木头抬起它。确保在移动桌子时，用金属底座抬起，螺丝将剥离木头。 “看视频”"	Y		Color: White	4	9	5.0	"https://m.media-amazon.com/images/I/71-nSQDE-0L._SY200.jpg
https://m.media-amazon.com/images/I/714L4F5sCCL._SY200.jpg
https://m.media-amazon.com/images/I/71LmmMxCxYL._SY200.jpg
https://m.media-amazon.com/images/I/81bLCRh6qDL._SY200.jpg
https://m.media-amazon.com/images/I/81oh5tySwhL._SY200.jpg"	Y	https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/213c2b07-7296-4490-9794-421c10f6b1cd/default.vertical.jobtemplate.mp4.480.mp4	https://www.amazon.com/gp/customer-reviews/R32MFKWL55Z05/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	R. Rod	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AF5LSE5XLRKCEIWISAVWRU3O6JNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-01-27
B0CS9KGS3J	Great product!!	很棒的产品！！	This desk took a while to put together but so worth it. It’s sturdy and very durable!! Didn’t use the bottom black lattice as didn’t need it.	这张桌子花了一段时间来整理，但值得。它坚固耐用！！没有根据不需要使用底部的黑色格子。	Y		Color: Rustic Brown	5	1	1.0	https://m.media-amazon.com/images/I/71tDL1JbTFL._SY200.jpg			https://www.amazon.com/gp/customer-reviews/RMWYXUMKNCQXB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	cindi	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	US	https://www.amazon.com/gp/profile/amzn1.account.AGKUFQF7JX7U2AWXJAWVBU5FQJ4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-01-27
	Nice design, still worth the price despite small fails	不错的设计，尽管失败很小，但仍然值得价格	Nice design, perfect for a remote work from home professional like me. All the other desks I looked at seemed like they were built for gamers or kids, so this was a nice find. I’m giving this one a 4 instead of a 5 because there were some quality control issues with some of the panels and the feet for the side cabinet were missing. They gave me a partial refund of $78 for the panels and sent me a set of feet for the cabinet so I’m a happy camper now. You may find that when attaching the top desk panels they may not all be perfectly flat, you can adjust the screws for that or add a few shims as needed. Some of the decorative metal is pretty thin and mine arrived bent up, but it can be bent back if needed. There were issues but not any game changers, and their customer service was exceptional: they responded immediately and took care of the issues stat. Would I buy a desk from this company again? Yes, absolutely. They care about their customers.	精美的设计，非常适合像我这样的家庭专业人士的远程工作。我看过的所有其他桌子似乎都是为游戏玩家或孩子们建造的，所以这是一个很好的发现。我给这个一个4而不是5，因为某些面板有一些质量控制问题，而侧柜的脚丢失了。他们给了我一部分的面板78美元的退款，并给我送了一组橱柜，所以我现在是一个快乐的露营者。您可能会发现，连接顶部台式面板时，它们可能并非都完全平坦，可以调整螺钉的螺钉或根据需要添加一些垫片。一些装饰性金属非常薄，我的到达弯曲，但是如果需要，它可以弯曲。有问题，但没有任何改变游戏规则的人，他们的客户服务非常出色：他们立即做出了回应并处理了问题统计数据。我会再次从这家公司买桌子吗？是的，绝对。他们关心客户。	Y			4	4					https://www.amazon.com/gp/customer-reviews/R2XP1DI2AK6SPS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CS9KGS3J	vikingufo	https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b2324b34-0415-4ed6-a051-523ff963deed._CR0,0,400,400_SX48_.jpg	US	https://www.amazon.com/gp/profile/amzn1.account.AEXPGILUAKPI46CRDEJJGBWVGIQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8		2024-01-20
